id,Frase,coref id,
,bersama\IN dengan\IN kenaikan\NN harga\NN,,
4382,komoditas\NN primer\JJ global\JJ,,
,.\Z,,
4383,Peningkatan\NN risiko\NN inflasi\NN,,
,ini\PR didorong\VB,,
4384,imported\FW inflation\FW,,
,kenaikan\NN,,
4385,harga\NN barang\NN impor\NN,,
,terkait\VB,,
4386,kenaikan\NN harga\NN minyak\NN,,
,",\Z kata\VB",,
4387,nya\PRP,,
,dalam\IN diskusi\NN,,
4388,Pemberdayaan\NN Sektor\NN Riil\JJ,,
,untuk\SC Mempercepat\VB,,
4389,Pertumbuhan\NN Ekonomi\NN,,
,melalui\IN Koordinasi\NN,,
4390,Kebijakan\NN Fiskal\JJ dan\CC Moneter\JJ,,
,.\Z,,
4391,Hasil\NN kajian\NN,,
,"menunjukkan\VB ,\Z",,
4392,inflasi\NN 2008\CD,,
,berpotensi\VB di\IN atas\NN sasaran\NN,,
4393,lima\CD plus\JJ minus\JJ satu\CD,,
,pada\IN,,
4394,"sekitar\RB 6,4\CD persen\CD",,
,jika\SC,,
4395,harga\NN minyak\NN rata-rata\JJ,,
4396,75\CD dolar\NN AS\NNP,,
4397,barel\NND,,
,.\Z,,
4398,Kenaikan\NN inflasi\NN,,
,yang\SC relatif\JJ tinggi\JJ tersebut\PR masih\MD dengan\IN asumsi\NN,,
4399,pemerintah\NN,,
,"tidak\NEG menaikkan\VB harga\NN minyak\NN bersubsidi\VB dalam_negeri\JJ ,\Z kata\VB",,
4400,nya\PRP,,
,.\Z,,
4401,Ia\PRP,,
,menjelaskan\VB dalam\IN simulasi\NN,,
4402,pengaruh\NN minyak\NN,,
,terhadap\IN,,
4403,inflasi\NN,,
,",\Z jika\SC",,
4404,rata-rata\NN harga\NN minyak\NN,,
4405,60\CD dolar\NN,,
4406,barel\NND,,
,akan\MD terjadi\VB inflasi\NN,,
4407,"6,1\CD persen\CD",,
,",\Z",,
4408,harga\NN minyak\NN,,
4409,68\CD dolar\NN AS\NNP,,
4410,barel\NND,,
,inflasi\NN,,
4411,"6,26\CD persen\CD",,
,",\Z",,
4412,harga\NN minyak\NN,,
4413,70\CD dolar\NN AS\NNP,,
4414,"6,3\CD persen\CD",,
,.\Z,,
,Kemudian\CC bila\SC,,
4415,harga\NN minyak\NN,,
4416,75\CD dolar\NN AS\NNP,,
4417,barel\NND,,
,akan\MD terjadi\VB inflasi\NN,,
4418,"6,4\CD persen\CD",,
,",\Z",,
4419,harga\NN minyak\NN,,
4420,80\CD dolar\NN AS\NNP,,
4421,barel\NND,,
,inflasi\NN,,
4422,"6,5\CD persen\CD",,
,",\Z",,
4423,harga\NN minyak\NN,,
4424,85\CD dolar\NN AS\NNP,,
4425,"6,6\CD persen\CD",,
4426,harga\NN minyak\NN,,
4427,"6,6\CD persen\CD",,
4428,harga\NN minyak\NN,,
4429,"6,7\CD persen\CD",,
,dan\CC,,
4430,harga\NN minyak\NN,,
4431,95\CD dolar\NN AS\NNP,,
4432,barel\NND,,
,inflasi\NN,,
4433,"6,8\CD persen\CD",,
,.\Z,,
4434,Perusahaan\NN perkebunan\NN,,
4435,PT\NNP Bakrie\NNP Sumatra\NNP Plantation\NNP Tbk\NNP,,
4436,UNSP\NNP,,
,menyatakan\VB perolehan\NN laba_bersih\NN,,
4437,nya\PRP,,
,dalam\IN,,
4438,sembilan\CD bulan\NN,,
,pertama\OD yang\SC berakhir\VB,,
4439,30\CD September\NNP 2007\CD,,
,",\Z turun\VB",,
4440,"6,0\CD persen\CD",,
,menjadi\VB,,
4441,"Rp\SYM 136,14\CD miliar\CD",,
,dari\IN,,
4442,"Rp\SYM 144,88\CD miliar\CD",,
,pada\IN,,
4443,periode\NN yang\SC sama\JJ,,
,tahun\NN lalu\VB .\Z,,
,Sementara\CC penjualan\NN bersih\JJ,,
4444,nya\PRP,,
4445,sendiri\PRP,,
4446,periode\NN tersebut\PR,,
,masih\MD meningkat\VB,,
4447,"39,1\CD persen\CD",,
,menjadi\VB,,
4448,"Rp\SYM 1,12\CD triliun\CD",,
,dan\CC laba\NN usaha\NN,,
4449,nya\PRP,,
,naik\VB,,
4450,"49,8\CD persen\CD",,
,menjadi\VB,,
4451,"Rp\SYM 326,54\CD miliar\CD",,
,.\Z,,
4452,Beban\NN bunga\NN perseroan\NN,,
,melonjak\VB dari\IN periode\NN,,
4453,sembilan\CD bulan\NN,,
,pertama\OD tahun\NN lalu\VB yang\SC,,
4454,"hanya\RB Rp\SYM 38,76\CD miliar\CD",,
,menjadi\VB,,
4455,"Rp\SYM 115,24\CD miliar\CD",,
4456,periode\NN sama\JJ,,
4457,tahun\NN ini\PR,,
,",\Z sehingga\SC mendorong\VB",,
4458,beban\NN non\RB operasional\JJ,,
4459,perseroan\NN,,
4460,"Rp\SYM 126,06\CD miliar\CD",,
,dari\IN sebelum\SC,,
4461,nya\PRP,,
4462,"Rp\SYM 7,15\CD miliar\CD",,
4463,Badan\NNP Pusat\NNP Statistik\NNP,,
4464,BPS\NNP,,
4465,Jakarta\NNP,,
,",\Z",,
4466,Kamis\NNP,,
,",\Z mengumumkan\VB bahwa\SC inflasi\NN",,
4467,bulan\NN Oktober\NNP,,
,tercatat\VB,,
4468,"0,79\CD persen\CD",,
,",\Z sedikit\MD lebih\RB rendah\JJ dibandingkan\VB",,
4469,bulan\NN September\NNP,,
4470,"0,80\CD persen\CD",,
,Dengan\IN,,
4471,demikian\PR,,
,inflasi\NN,,
4472,tahun\NN kalender\NN,,
4473,Januari\NNP,,
4474,Oktober\NNP,,
,2007\CD tercatat\VB,,
4475,"sebesar\JJ 5,24\CD persen\CD",,
,dan\CC inflasi\NN year\FW on\FW year\FW,,
4476,Oktober\NNP 2007\CD,,
,terhadap\IN,,
4477,Oktober\NNP 2006\CD,,
4478,"sebesar\JJ 6,88\CD persen\CD",,
,Jadi\SC apakah\WH bisa\MD bertahan\VB di\IN,,
4479,6\CD persen\CD,,
,pada\IN,,
4480,akhir\NN Desember\NNP,,
,"atau\CC lebih\RB dari\IN itu\PR ,\Z tergantung\VB pada\IN",,
4481,"sisa\NN 0,76\CD persen\CD",,
,itu\PR dibagi\VB antara\IN,,
4482,November\NNP dan\CC Desember\NNP,,
,.\Z,,
,Di\IN,,
4483,November\NNP,,
,"tahun\NN lalu\VB ,\Z",,
4484,inflasi\NN,,
,'\Z cooling\FW down\FW '\Z,,
4485,"cuma\RB 0,34\CD persen\CD",,
,",\Z tapi\CC",,
4486,kita\PRP,,
,kan\RP tidak\NEG bisa\MD memotret\VB yang\SC lalu\VB dan\CC yakin\JJ sekali\RB akan\MD terjadi\VB seperti\IN,,
4487,itu\PR,,
,",\Z kata\VB",,
4488,Kepala\NNP BPS\NNP,,
,",\Z",,
4489,Rusman\NNP Heriawan\NNP,,
,.\Z,,
4490,Pemerintah\NN,,
,menargetkan\VB,,
4491,inflasi\NN,,
,pada\IN,,
4492,2007\CD,,
,",\Z",,
4493,6\CD persen\CD,,
,",\Z sementara\CC",,
4494,BI\NNP,,
,menargetkan\VB,,
4495,6\CD plus\JJ minus\JJ 1\CD persen\CD,,
,.\Z,,
4496,Dia\PRP,,
,"mengingatkan\VB ,\Z pada\IN",,
4497,bulan\NN Desember\NNP,,
,akan\MD terjadi\VB,,
4498,'\Z demand\FW pull\FW inflation\FW '\Z,,
,karena\SC ada\VB,,
4499,tekanan\NN,,
,menjelang\IN,,
4500,Natal\NNP,,
,dan\CC,,
4501,Tahun_Baru\NNP,,
,.\Z,,
,Di\IN,,
4502,Desember\NNP 2006\CD,,
,",\Z",,
4503,inflasi\NN,,
4504,"1,04\CD persen\CD",,
4505,nya\PRP,,
,.\Z,,
,Dikatakan\VB,,
4506,nya\PRP,,
,",\Z",,
4507,inflasi\NN,,
,terjadi\VB karena\IN,,
4508,adanya\NN kenaikan\NN harga\NN,,
,yang\SC ditunjukkan\VB oleh\IN,,
4509,kenaikan\NN indeks\NN,,
,pada\IN kelompok\NN,,
4510,barang\NN dan\CC jasa\NN,,
,",\Z yaitu\SC",,
4511,kelompok\NN bahan_makanan\NN,,
4512,"1,87\CD persen\CD",,
4513,minuman\NN,,
,",\Z",,
4514,rokok\NN,,
,&\Z,,
4515,tembakau\NN,,
4516,"0,51\CD persen\CD",,
4517,"perumahan\NN ,\Z air\NN ,\Z listrik\NN ,\Z gas\NN &\Z bahan_bakar\NN",,
4518,"0,21\CD persen\CD",,
4519,kelompok\NN sandang\NN,,
4520,"2,05\CD persen\CD",,
4521,kelompok\NN kesehatan\NN,,
4522,"0,45\CD persen\CD",,
4523,"pendidikan\NN ,\Z rekreasi\NN dan\CC olahraga\NN",,
4524,"0,21\CD persen\CD",,
4525,transpor\NN,,
,",\Z",,
4526,komunikasi\NN,,
,&\Z,,
4527,jasa\NN keuangan\NN,,
4528,"0,47\CD persen\CD",,
4529,Inflasi\NN komponen\NN inti\NN,,
,pada\IN,,
4530,bulan\NN Oktober\NNP 2007\CD,,
4531,"sebesar\JJ 0,80\CD persen\CD",,
4532,inflasi\NN komponen\NN inti\NN,,
4533,tahun\NN kalender\NN,,
4534,Januari\NNP,,
,#NAME?,,
4535,Oktober\NNP,,
,2007\CD,,
4536,"sebesar\JJ 5,12\CD persen\CD",,
,",\Z dan\CC",,
4537,inflasi\NN komponen\NN inti\NN,,
,year\FW on\FW year\FW,,
4538,Oktober\NNP 2007\CD,,
,terhadap\IN,,
4539,Oktober\NNP 2006\CD,,
4540,"sebesar\JJ 6,13\CD persen\CD",,
,Di\IN antara\NN,,
4541,kontributor\NN utama\JJ,,
,terhadap\IN,,
4542,penerimaan\NN perseroan\NN,,
,",\Z penjualan\NN",,
4543,minyak\NN dan\CC gas\NN,,
,meningkat\VB,,
4544,"7,4\CD persen\CD",,
,menjadi\VB,,
4545,"436,5\CD juta\CD dolar\NN AS\NNP",,
,dan\CC,,
4546,penerimaan\NN,,
,dari\IN,,
4547,operasional\NN pengeboran\NN,,
,dan\CC jasa\NN terkait\VB naik\VB,,
4548,35\CD persen\CD,,
,menjadi\VB,,
4549,"119,27\CD juta\CD dolar\NN",,
,.\Z,,
4550,Perolehan\NN laba_bersih\NN konsolidasi\NN,,
4551,perusahaan\NN farmasi\NN terbesar\JJ,,
4552,PT\NNP Kalbe\NNP Farma\NNP Tbk\NNP,,
4553,KLBF\NNP,,
4554,sembilan\CD bulan\NN,,
,pertama\OD,,
4555,tahun\NN ini\PR,,
,meningkat\VB,,
4556,12\CD persen\CD,,
,dibanding\VB,,
4557,periode\NN sama\JJ,,
,"tahun\NN lalu\VB ,\Z didorong\VB oleh\IN penjualan\NN",,
4558,nya\PRP,,
,yang\SC menguat\VB .\Z,,
4559,Laporan\NN keuangan\NN perseroan\NN,,
,periode\NN,,
4560,Januari\NNP,,
,#NAME?,,
4561,September\NNP,,
,2007\CD yang\SC dipublikasikan\VB di\IN,,
4562,Jakarta\NNP,,
,",\Z",,
4563,Jumat\NNP,,
,",\Z menunjukkan\VB",,
4564,Kalbe\NNP Farma\NNP,,
,membukukan\VB laba_bersih\NN,,
4565,"Rp\SYM 604,53\CD miliar\CD",,
,dibanding\VB,,
4566,"Rp\SYM 540,44\CD miliar\CD",,
,laba\NN yang\SC diperoleh\VB pada\IN,,
4567,periode\NN sama\JJ,,
,tahun\NN sebelum\SC,,
4568,nya\PRP,,
,.\Z,,
4569,Kalbe\NNP Farma\NNP,,
,mempunyai\VB,,
4570,tiga\CD divisi\NN,,
,yakni\SC,,
4571,farmasi\NN,,
,",\Z",,
4572,makanan\NN kesehatan\NN,,
,serta\CC,,
4573,kemasan\NN dan\CC distribusi\NN,,
,.\Z,,
4574,Bisnis\NN farmasi\NN,,
,merupakan\VB,,
4575,bisnis\NN inti\NN,,
4576,Kalbe\NNP Farma\NNP,,
4577,lebih\RB dari\IN 70\CD persen\CD,,
,kepada\IN,,
4578,pendapatan\NN perseroan\NN,,
,.\Z,,
4579,Deputi\NNP Gubernur\NNP Senior\NNP Miranda\NNP S\NNP Goeltom\NNP,,
,mengatakan\VB,,
4580,pertumbuhan_ekonomi\NN,,
,pada\IN,,
4581,2007\CD,,
,diperkirakan\VB,,
4582,"6,2\CD persen\CD",,
,.\Z,,
,Menurut\IN,,
4583,dia\PRP,,
,",\Z pihak\NN",,
4584,nya\PRP,,
,memperkirakan\VB pada\IN,,
4585,triwulan\NN III\OD,,
4586,pertumbuhan_ekonomi\NN,,
4587,"6,3\CD persen\CD",,
,dan\CC,,
4588,triwulan\NN IV\OD,,
4589,"sebesar\JJ 6,4\CD persen\CD",,
4590,Pertumbuhan\NN tersebut\PR,,
,didorong\VB oleh\IN meningkatnya\NN,,
4591,konsumsi\NN serta\CC ekspor\NN,,
,",\Z kata\VB",,
4592,nya\PRP,,
,dalam\IN,,
4593,rapat_kerja\NN,,
,dengan\IN,,
4594,Komisi\NNP XI\NNP,,
,bidang\NN,,
4595,keuangan\NN dan\CC perbankan\NN,,
,DPR\NNP di\IN,,
4596,Jakarta\NNP,,
,",\Z",,
4597,Senin\NNP,,
,.\Z,,
,Sementara\SC,,
4598,itu\PR,,
,",\Z",,
4599,nilai_tukar\NN rupiah\NN,,
,pada\IN,,
4600,Oktober\NNP 2007\CD,,
,secara\IN rata-rata\JJ menguat\VB,,
4601,"2,2\CD persen\CD",,
,dibandingkan\VB,,
4602,September\NNP,,
,atau\CC,,
4603,rata-rata\JJ Rp\SYM 9.101\CD,,
,per\IN,,
4604,dolar\NN AS\NNP,,
,.\Z,,
4605,Hal\NN ini\PR,,
,",\Z menurut\IN",,
4606,dia\PRP,,
,",\Z karena\IN kuat\JJ",,
4607,nya\PRP,,
4608,faktor\NN fundamental\JJ ekonomi\NN,,
4609,penguatan\NN mata_uang\NN global\JJ,,
,terhadap\IN,,
4610,dolar\NN AS\NNP,,
,.\Z,,
4611,Ini\PR,,
,mendorong\VB kenaikan\NN,,
4612,indeks_harga\NNP saham\NNP gabungan\NNP,,
4613,IHSG\NNP,,
4614,level\NN tertinggi\JJ,,
,pada\IN,,
4615,Oktober\NNP 2007\CD,,
,karena\SC dipicu\VB oleh\IN,,
4616,arus\NN modal\NN,,
,"masuk\VB ,\Z kata\VB",,
4617,nya\PRP,,
,.\Z,,
,Pada\IN,,
4618,Akhir\NN Oktober\NNP 2007\CD,,
4619,cadangan\NN devisa\NN,,
4620,dia\PRP,,
,tercatat\VB,,
4621,"54,2\CD miliar\CD dolar\NN AS\NNP",,
,.\Z,,
,Sedangkan\CC,,
4622,Inflasi\NN,,
,pada\IN,,
4623,Oktober\NNP,,
,yang\SC,,
4624,"sebesar\JJ 6,88\CD persen\CD",,
,atau\CC lebih\RB rendah\JJ dibandingkan\VB,,
4625,September\NNP,,
,yaitu\SC,,
4626,"6,95\CD persen\CD",,
,menurut\IN,,
4627,dia\PRP,,
,karena\IN,,
4628,menurunnya\NN inflasi\NN,,
,pada\IN kelompok\NN makanan\NN yang\SC bergejolak\VB,,
4629,volatile\FW food\FW,,
,sehubungan\SC dengan\SC berlalunya\NN,,
4630,pola\NN musiman\VB,,
4631,Idul\NNP Fitri\NNP,,
4632,Menteri\NNP Keuangan\NNP Sri\NNP Mulyani\NNP Indrawati\NNP,,
,",\Z",,
4633,Selasa\NNP,,
,",\Z mengungkapkan\VB ,\Z",,
4634,surplus\NN anggaran\NN,,
,hingga\IN,,
4635,31\CD Oktober\NNP 2007\CD,,
,masih\MD mencapai\VB,,
4636,"Rp\SYM 17,6\CD triliun\CD",,
,.\Z,,
,Menurut\IN,,
4637,Menkeu\NN,,
,",\Z dalam\IN",,
4638,rapat_kerja\NN,,
,dengan\IN,,
4639,Panitia\NN Ad\FW Hoc\FW,,
4640,PAH\NN,,
4641,Jakarta\NNP,,
,",\Z",,
4642,Selasa\NNP,,
,",\Z",,
4643,surplus\NN anggaran\NN ini\PR,,
,berasal\VB dari\IN,,
4644,penerimaan\NN negara\NN,,
,periode\NN,,
4645,Januari\NNP,,
,#NAME?,,
4646,Oktober\NNP,,
,mencapai\VB,,
4647,"Rp\SYM 524,3\CD triliun\CD",,
4648,"75,5\CD persen\CD",,
4649,Anggaran\NN Penerimaan\NN,,
,dan\CC,,
4650,Belanja\NN Negara\NN,,
,#NAME?,,
4651,Perubahan\NN,,
,/\Z,,
4652,APBN\NN -\Z P\NN,,
,dikurangi\VB,,
4653,belanja\NN negara\NN,,
4654,"Rp\SYM 506,6\CD triliun\CD",,
4655,"67,3\CD persen\CD",,
,dari\IN,,
4656,APBN\NN -\Z P\NN,,
,.\Z,,
4657,Penerimaan\NN pajak\NN,,
,sudah\MD mencapai\VB,,
4658,"76,8\CD persen\CD",,
,dari\IN,,
4659,target\NN,,
,",\Z sedangkan\CC",,
4660,penerimaan\NN negara\NN,,
4661,bukan\NEG pajak\NN,,
4662,PNBP\NN,,
,mencapai\VB,,
4663,"73,5\CD persen\CD",,
,dari\IN,,
4664,target\NN,,
,",\Z kata\VB",,
4665,Menkeu\NN,,
,.\Z,,
,Ditambahkan\VB,,
4666,nya\PRP,,
,",\Z untuk\IN",,
4667,belanja\NN negara\NN,,
,",\Z",,
4668,belanja\NN pemerintah_pusat\NN,,
,hingga\IN,,
4669,31\CD Oktober\NNP,,
,mencapai\VB,,
4670,"Rp\SYM 310,1\CD triliun\CD",,
4671,"62,3\CD persen\CD",,
4672,APBN\NN -\Z P\NN,,
,sedangkan\CC,,
4673,belanja\NN,,
,ke\IN,,
4674,daerah\NN,,
4675,"Rp\SYM 196,5\CD triliun\CD",,
4676,"77,3\CD persen\CD",,
4677,APBN\NN -\Z P\NN,,
,Perkiraan\NN Realisasi\NN Asumsi\NN,,
4678,APBN\NN -\Z P\NN,,
,Sementara\CC untuk\IN,,
4679,nilai_tukar\NN rupiah\NN,,
4680,rata-rata\JJ Rp\SYM 9.125\CD,,
4681,dolar\NN AS\NNP,,
,",\Z",,
4682,Sertifikat\NNP Bank\NNP Indonesia\NNP,,
4683,SBI\NNP,,
4684,tiga\CD bulan\NN,,
4685,"7,95\CD persen\CD",,
4686,lifting\FW,,
,minyak\NN,,
4687,910.000\CD barel\NND,,
,per\IN,,
4688,hari\NN,,
,.\Z,,
,Sedangkan\CC,,
4689,cadangan\NN devisa\NN,,
,diperkirakan\VB mencapai\VB,,
4690,"56,6\CD miliar\CD dolar\NN AS\NNP",,
,dengan\SC,,
4691,transaksi\NN perdagangan\NN ekspor\NN,,
4692,"118,6\CD miliar\CD dolar\NN AS\NNP",,
4693,impor\NN,,
4694,"85,6\CD miliar\CD dolar\NN AS\NNP",,
4695,Menkeu\NN,,
,juga\RB mengatakan\VB,,
4696,pertumbuhan_ekonomi\NN,,
,juga\RB akan\MD didorong\VB oleh\IN,,
4697,pertumbuhan\NN ekspor\NN,,
4698,sekitar\RB 8\CD persen\CD,,
4699,konsumsi\NN rumah_tangga\NN,,
4700,5\CD persen\CD,,
4701,investasi\NN,,
4702,10\CD persen\CD,,
,Dalam\IN,,
4703,APBN\NN -\Z P\NN 2007\CD,,
4704,pemerintah\NN,,
4705,pertumbuhan_ekonomi\NN,,
4706,"6,3\CD persen\CD",,
4707,inflasi\NN,,
4708,"6,0\CD persen\CD",,
4709,nilai_tukar\NN,,
4710,Rp\SYM 9.050\CD,,
4711,dolar\NN AS\NNP,,
,",\Z SBI\NNP",,
4712,tiga\CD bulan\NN,,
4713,8\CD persen\CD,,
4714,harga\NN minyak\NN,,
4715,60\CD dolar\NN AS\NNP,,
4716,barel\NND,,
,dan\CC,,
4717,lifting\FW,,
,minyak\NN,,
4718,950.000\CD barel\NND,,
,per\IN,,
4719,hari\NN,,
,.\Z,,
,Dengan\IN,,
4720,demikian\PR,,
,",\Z lanjut\VB",,
4721,Mulyani\NNP,,
,",\Z",,
4722,defisit\NN anggaran\NN,,
,diperkirakan\VB akan\MD,,
4723,"tetap\RB 1,5\CD persen\CD",,
,atau\CC,,
4724,Rp\SYM 58\CD triliun\CD,,
,dengan\SC,,
4725,penerimaan\NN negara\NN,,
4726,"Rp\SYM 722,1\CD triliun\CD",,
4727,Rp\SYM 28\CD triliun\CD,,
,dari\IN,,
4728,APBN\NN -\Z P\NN,,
,dan\CC,,
4729,belanja\NN negara\NN,,
4730,"Rp\SYM 780,3\CD triliun\CD",,
4731,"Rp\SYM 27,9\CD",,
,dari\IN,,
4732,APBN\NN -\Z P\NN,,
,.\Z,,
4733,Deputi\NNP Gubernur\NNP Senior\NNP BI\NNP,,
,",\Z",,
4734,Miranda\NNP Goeltom\NNP,,
,memperkirakan\VB,,
4735,cadangan\NN devisa\NN,,
4736,akhir\NN tahun\NN 2007\CD,,
4737,"56,655\CD miliar\CD dolar\NN AS\NNP",,
,karena\IN kenaikan\NN,,
4738,harga\NN minyak_mentah\NN dunia\NN,,
,yang\SC terjadi\VB baru-baru_ini\RB .\Z,,
4739,Awal\NN tahun\NN,,
4740,asumsi\NN harga\NN minyak\NN,,
4741,62\CD dolar\NN,,
,per\IN,,
4742,barel\NND,,
,",\Z",,
4743,cadangan\NN devisa\NN negara\NN,,
,mencapai\VB,,
4744,"54,3\CD miliar\CD dolar\NN AS\NNP",,
,.\Z,,
,Dengan\IN berubahnya\NN,,
4745,rata-rata\NN harga\NN minyak\NN,,
4746,perkiraan\NN BI\NNP,,
4747,"sebesar\JJ 69,8\CD dolar\NN AS\NNP",,
,per\IN,,
4748,barel\NND,,
,",\Z maka\SC",,
4749,cadangan\NN devisa\NN,,
,menjadi\VB,,
4750,"56,655\CD miliar\CD dolar\NN AS\NNP",,
,",\Z kata\VB",,
4751,nya\PRP,,
,dalam\IN,,
4752,rapat_kerja\NN BI\NNP,,
,dengan\IN,,
4753,Komisi\NNP XI\NNP DPR\NNP,,
,",\Z di\IN",,
4754,Gedung\NNP DPR\NNP,,
,",\Z",,
4755,Jakarta\NNP,,
,",\Z",,
4756,Selasa\NNP,,
,.\Z,,
,Menurut\IN,,
4757,dia\PRP,,
,",\Z kenaikan\NN",,
4758,harga\NN minyak_mentah\NN dunia\NN,,
,membuat\VB surplus\NN NPI\NN,,
4759,tahun\NN 2007\CD,,
,lebih\RB tinggi\JJ dari\IN perkiraan\NN sebelum\SC,,
4760,nya\PRP,,
,.\Z,,
4761,Surplus\NN itu\PR,,
,juga\RB diakibatkan\VB,,
4762,kenaikan\NN harga\NN komoditas\NN,,
,dan\CC,,
4763,transaksi\NN modal\NN serta\CC finansial\JJ,,
,yang\SC diperkirakan\VB berdampak\VB positif\JJ .\Z,,
,Selain\IN,,
4764,itu\PR,,
,",\Z kenaikan\NN",,
4765,harga\NN minyak_mentah\NN dunia\NN,,
,juga\RB telah\MD mendorong\VB,,
4766,stabilitas\NN nilai_tukar\NN rupiah\NN,,
,mengingat\IN pada\IN,,
4767,November\NNP 2007\CD,,
4768,rata-rata\NN nilai_tukar\NN rupiah\NN,,
4769,Rp\SYM 9.107\CD,,
,per\IN,,
4770,dolar\NN AS\NNP,,
,.\Z,,
,Oleh\IN karena\IN,,
4771,itu\PR,,
,",\Z",,
4772,rata-rata\NN nilai_tukar\NN,,
,per\IN,,
4773,dolar\NN AS\NNP,,
,pada\IN,,
4774,2007\CD,,
,akan\MD berada\VB pada\IN kisaran\NN,,
4775,Rp\SYM 9.050\CD,,
,hingga\IN,,
4776,Rp\SYM 9.125\CD,,
,.\Z,,
,Namun\CC,,
4777,demikian\PR,,
,",\Z",,
4778,BI\NNP,,
,mencermati\VB,,
4779,sentimen\NN negatif\JJ,,
,yang\SC bisa\MD mempengaruhi\VB,,
4780,perekonomian\NN Indonesia\NNP,,
,seperti\IN sentimen\NN,,
4781,ekspektasi\NN,,
,terhadap\IN,,
4782,tekanan\NN inflasi\NN,,
,menjelang\IN,,
4783,akhir\NN 2007\CD,,
,.\Z,,
4784,Ekspektasi\NN inflasi\NN,,
,sudah\MD terlihat\VB ada\VB,,
4785,sedikit\CD peningkatan\NN,,
,",\Z",,
4786,hal\NN itu\PR,,
,tercermin\VB dari\IN,,
4787,survei\NN BI\NNP,,
,.\Z,,
4788,Ini\PR,,
,merupakan\VB indikator\NN yang\SC,,
4789,kita\PRP,,
,amati\VB agar\SC,,
4790,tekanan\NN inflasi\NN,,
,"tidak\NEG berlebihan\JJ ,\Z kata\VB",,
4791,nya\PRP,,
,.\Z,,
,Sepanjang\IN,,
4792,sepuluh\CD bulan\NN 2007\CD,,
4793,penjualan\NN mobil\NN nasional\JJ,,
4794,349.489\CD unit\NN,,
,.\Z,,
4795,Jumlah\NN ini\PR,,
,jauh\JJ melampaui\VB,,
4796,penjualan\NN mobil\NN,,
,selama\IN,,
4797,2006\CD,,
4798,sebanyak\CD 318.904\CD unit\NN,,
,Dari\IN,,
4799,data\NN Gaikindo\NNP,,
,"yang\SC diterima\VB ,\Z",,
4800,Rabu\NNP,,
,tercatat\VB,,
4801,penjualan\NN mobil\NN,,
,selama\IN,,
4802,Oktober\NNP 2007\CD,,
,mencapai\VB,,
4803,31.260\CD unit\NN,,
,atau\CC turun\VB dibandingkan\VB penjualan\NN,,
4804,September\NNP 2007\CD,,
4805,sebanyak\CD 41.036\CD unit\NN,,
,Dari\IN,,
4806,total\NN penjualan\NN,,
,sepanjang\NN,,
4807,9\CD bulan\NN,,
,"2007\CD ,\Z",,
4808,penjualan\NN mobil\NN,,
,untuk\IN produk\NN,,
4809,Astra\NNP Internasional\NNP,,
,mencapai\VB,,
4810,179.603\CD unit\NN,,
,.\Z,,
4811,Penjualan\NN mobil\NN,,
,Astra\NNP ini\PR naik\VB dibandingkan\VB,,
4812,periode\NN sama\JJ,,
,sebelum\SC,,
4813,nya\PRP,,
4814,sebanyak\CD 174.827\CD unit\NN,,
,Sementara\CC untuk\IN,,
4815,penjualan\NN mobil\NN,,
4816,non\RB Astra\NNP,,
4817,9\CD bulan\NN 2007\CD,,
,mencapai\VB,,
4818,169.886\CD unit\NN,,
,.\Z,,
4819,Penjualan\NN ini\PR,,
,lebih\RB besar\JJ dibandingkan\VB,,
4820,periode\NN sama\JJ,,
,sebelum\SC,,
4821,nya\PRP,,
4822,sebanyak\CD 144.077\CD unit\NN,,
4823,PT\NNP Bank\NNP Mandiri\NNP Tbk\NNP,,
,memberikan\VB,,
4824,fasilitas\NN kredit\NN,,
,kepada\IN,,
4825,PT\NNP Petrokimia\NNP Gresik\NNP,,
4826,PKG\NNP,,
4827,sebesar\JJ Rp\SYM 604\CD miliar\CD,,
,untuk\SC membiayai\VB pembangunan\NN,,
4828,empat\CD pabrik\NN baru\JJ,,
,dalam\IN upaya\NN meningkatkan\VB kapasitas\NN produksi\NN,,
4829,nya\PRP,,
,.\Z,,
,Penandatanganan\NN,,
4830,kerja_sama\NN fasilitas\NN kredit\NN,,
,itu\PR dilaksanakan\VB antara\IN,,
4831,Direktur\NNP Utama\NNP PT\NNP Bank\NNP Mandiri\NNP,,
,",\Z",,
4832,Agus\NNP Martowardoyo\NNP,,
,dan\CC,,
4833,Direktur\NNP Utama\NNP PT\NNP PKG\NNP Arifin\NNP Tasrif\NNP,,
,di\IN,,
4834,Jakarta\NNP,,
,",\Z",,
4835,Rabu\NNP,,
,.\Z,,
4836,Dana\NN pinjaman\NN,,
,yang\SC diperoleh\VB dari\IN,,
4837,Bank\NNP Mandiri\NNP,,
,",\Z menurut\IN",,
4838,Agus\NNP Wartowardoyo\NNP,,
,untuk\IN,,
4839,keempat\CD pabrik\NN baru\JJ,,
,hanya\RB mencapai\VB 70\CD persen\CD,,
4840,kebutuhan\NN dana\NN,,
,"yang\SC diperlukan\VB ,\Z sedangkan\CC",,
4841,30\CD persen\CD,,
,lagi\RB i\X berasal\VB dari\IN internal\JJ,,
4842,PKG\NNP,,
,.\Z,,
,Apalagi\CC,,
4843,hubungan\NN kerja_sama\NN ini\PR,,
,telah\MD terjalin\VB sejak\IN,,
4844,1972\CD,,
